title,url,timestamp,author,editor,content,content_images,tags
"Penerimaan Mahasiswa Baru, Catat Persyaratan Mengikuti SNMPTN-Peminatan 2022 ITB",https://itb.ac.id/berita/penerimaan-mahasiswa-baru-catat-persyaratan-mengikuti-snmptn-peminatan-2022-itb/58421,"Senin, 14 - Februari - 2022, 10:29:36   - ( update : 14-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id–Institut Teknologi Bandung membuka penerimaan mahasiswa baru jalur Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN)-Peminatan tahun 2022. Pelaksanaan SNMPTN 2022 akan dilakukan dari 14 sampai 28 Februari 2022.",[],[]
Blockchain dan Metaverse: Bagaimana Pandangan Islam?,https://itb.ac.id/berita/blockchain-dan-metaverse-bagaimana-pandangan-islam/58420,"Sabtu, 12 - Februari - 2022, 07:54:59   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Sekolah Bisnis dan Manajemen ITB melalui Center for Islamic Business and Finance (CIBF) bekerja sama dengan IBF Net Group menyelenggarakan webinar berjudul“Blockchains and Metaverse: Islamic Perspective”Jumat (11/2/2022), untuk memfasilitasi para akademisi, entrepreneur, dan mahasiswa terhadap pemahaman Blockchain dan Metaverse dalam perspektif Islam.",[],[]
168 Dosen Institut Teknologi Bandung Berhasil Menjadi Penerima Dana Program Riset ITB 2022,https://itb.ac.id/berita/168-dosen-institut-teknologi-bandung-berhasil-menjadi-penerima-dana-program-riset-itb-2022/58419,"Sabtu, 12 - Februari - 2022, 07:47:02   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Sejak tahun 2020, pandemi Covid-19 telah melanda Indonesia dan dunia. Oleh karena itu, penelitian dan inovasi menjadi kunci untuk menumbuhkan kemandirian nasional sehingga solusi dapat tercipta untuk berbagai kebutuhan masyarakat. Institut Teknologi Bandung (ITB) memiliki Rencana Induk Pengembangan (RENIP) ITB hingga lima tahun ke depan yang bertujuan untuk membangun sumber daya manusia dan teknologi Indonesia.",[],[]
Mengenal Emosi dan Manajemen Stres bersama EPKM ITB,https://itb.ac.id/berita/mengenal-emosi-dan-manajemen-stres-bersama-epkm-itb/58418,"Sabtu, 12 - Februari - 2022, 07:41:56   - ( update : 12-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Kesehatan mental sama pentingnya dengan kesehatan fisik. Himpunan Mahasiswa Biologi ‘Nymphaea’ ITB mengadakan webinar mengenai kesehatan mental. Pembicara dari webinar yang diadakan pada hari Sabtu (5/2/2022) ini adalah Menteri Edukasi dan Pendampingan Kesehatan Mental (EPKM) Kemenkoan Kesejahteraan Mahasiswa Kabinet ‘Akar Asa’ KM ITB Fathiya Khairiya. Fathiya membawakan judul webinar, yaituEmotional Safety and StressManagement.","[""https://www.itb.ac.id/files/dokumentasi/1644627505-hands-holding-paper-brain-heart-world-heart-day.jpg""]",[]
Peran Insinyur Teknik Pangan ITB Diperlukan untuk Masa Depan Pangan Indonesia,https://itb.ac.id/berita/peran-insinyur-teknik-pangan-itb-diperlukan-untuk-masa-depan-pangan-indonesia/58414,"Kamis, 10 - Februari - 2022, 13:56:27   - ( update : 10-02-2022 )",Adi Permana,Adi Permana,"*Sumber: freepik.com

BANDUNG, itb.ac.id – Himpunan Mahasiswa Teknik Pangan Institut Teknologi Bandung (HMPG ITB) menyelenggarakan webinar mengenai teknik pangan pada Sabtu (5/2/2022). Sebagai salah satu rangkaian acara dari Food Engineering Festival (FEF ITB), kegiatan ini mengangkat judul “Foreseeing The Future of Food Engineering” dengan narasumber Dr. Ir. Dianika Lestari, S.T., M.T.",[],[]
Melihat Dunia Kecil di Sekitar Lewat Fotografi Macro Bersama Lessy Sebastian,https://itb.ac.id/berita/melihat-dunia-kecil-di-sekitar-lewat-fotografi-macro-bersama-lessy-sebastian/58413,"Kamis, 10 - Februari - 2022, 10:56:30   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Pada Rabu (9/2/2022), Institut Teknologi Bandung (ITB) menyelanggarakan Studium Generale (SG) dengan tema Macro Photography: Melihat Dunia Kecil di Sekeliling Kita. Acara SG ini dibuka oleh Sekretaris ITB, Prof. Dr.-Ing. Ir. Widjaja Martokusumo dan dipandu oleh Drs. Alfonzo Ronald Koapaha, M.Sn., dosen dari FSRD.",[],[]
13 Dosen Fakultas Ilmu Teknologi Kebumian (FITB) ITB Menjadi Penerima Dana Program Pengabdian Masyarakat ITB Tahun 2022,https://itb.ac.id/berita/13-dosen-fakultas-ilmu-teknologi-kebumian-fitb-itb-menjadi-penerima-dana-program-pengabdian-masyarakat-itb-tahun-2022/58412,"Rabu, 9 - Februari - 2022, 18:54:16   - ( update : 09-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Lembaga Penelitian dan Pengabdian kepada Masyarakat, Institut Teknologi Bandung (LPPM ITB) telah mengeluarkan surat secara resmi terkait daftar nama dosen yang menjadi Penerima Dana Program Pengabdian Masyarakat ITB Tahun 2022 dengan nomor surat No. 227/IT1.B07/TA.01/2022. 13 dosen dari Fakultas Ilmu Teknologi Kebumian (FITB) ITB berhasil menjadi penerima dana program ini. Hasil ini disiarkan pertama kali melalui akun Instagram resmi FITB ITB pada hari Kamis (3/2/2022).",[],[]
Kuliah Tamu Prodi Teknik Kimia Bahas Program Dekarbonisasi Pembangkit Listrik di Indonesia,https://itb.ac.id/berita/kuliah-tamu-prodi-teknik-kimia-bahas-program-dekarbonisasi-pembangkit-listrik-di-indonesia/58410,"Rabu, 9 - Februari - 2022, 18:51:23   - ( update : 07-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Prodi Teknik Kimia, Fakultas Teknologi Industri ITB menyelenggarakan kuliah tamu untuk mata kuliah K4201 Seminar Keprofesian Teknik Kimia pada hari Jumat (4/2/2022) lalu. Kuliah tamu ini berjudul “Program Dekarbonisasi Pembangkit Listrik di Indonesia”. Materi pada perkuliahan ini disampaikan oleh Direktur Utama PT Energy Management Indonesia (Persero) dan juga alumni Teknik Kimia ITB angkatan 1988, Andreas Widodo.",[],[]
"Dari Indonesia sampai Eropa: Cerita Angelina Pamela, Penerima Beasiswa IISMA di Universitas Palacky",https://itb.ac.id/berita/dari-indonesia-sampai-eropa-cerita-angelina-pamela-penerima-beasiswa-iisma-di-universitas-palacky/58409,"Selasa, 8 - Februari - 2022, 16:16:21   - ( update : 07-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Menjadi peserta pertukaran pelajar merupakan keinginan Angel sejak sekolah dasar. Hanya saja, Angel—panggilan untuk Angelina Pamela, mahasiswi Teknik Industri angkatan 2018—tidak memiliki informasi yang cukup mengenai program pertukaran pelajar pada saat ia duduk di bangku SMP dan SMA. Namun, keinginannya kini telah terwujud melalui program IISMA. Ia berhasil menjadi salah satu penerima beasiswa IISMA untuk Universitas Palacky di Republik Ceko.","[""https://www.itb.ac.id/files/dokumentasi/1644311616-iisma--angel.jpg""]",[]
ITB dan Mitsubishi Heavy Industries Jalin Kerja Sama Kembangkan Teknologi Energi Bersih,https://itb.ac.id/berita/itb-dan-mitsubishi-heavy-industries-jalin-kerja-sama-kembangkan-teknologi-energi-bersih/58408,"Selasa, 8 - Februari - 2022, 13:57:00   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Institut Teknologi Bandung (ITB) menjalin kerja sama dengan Mitsubishi Heavy Industries (MHI), Jepang, dalam bidang riset dan penelitian bersama di bidang energi bersih. Melalui kerja sama ini diharapkan dapat merealisasikan dekarbonisasi dan Carbon Net Zero Emissions di Indonesia.",[],[]
Dosen Teknik Fisika ITB Paparkan Tentang Kemajuan dalam Sistem Kontrol,https://itb.ac.id/berita/dosen-teknik-fisika-itb-paparkan-tentang-kemajuan-dalam-sistem-kontrol/58407,"Senin, 7 - Februari - 2022, 20:12:57   - ( update : 07-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Dosen serta Peneliti dari Teknik Fisika Institut Teknologi Bandung, Ir. Endra Joelianto, Ph.D., SMIEEE memaparkan materi tentang kemajuan dalam sistem kontrol pada Senin (17/01/2022). Sistem kendali atau sistem kontrol adalah suatu sistem yang menghasilkan nilai tertentu sebagai keluarannya melalui pengendalian ataupun pengubahan ketentuan dari masukan sistem. Bentuk dasar dari suatu sistem kendali ada dua jenis, yaitu sistem kalang-terbuka dan sistem kalang-tertutup.","[""https://www.itb.ac.id/files/dokumentasi/1644239995-Sistem-Kontrol.jpg""]",[]
Alumni Teknik Fisika ITB Paparkan Transformasi Digital dan Pengembangan 5G di Indonesia,https://itb.ac.id/berita/alumni-teknik-fisika-itb-paparkan-transformasi-digital-dan-pengembangan-5g-di-indonesia/58402,"Jumat, 4 - Februari - 2022, 14:33:51   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Indonesia perlu segera memiliki infrastruktur dan ekosistem digital yang mumpuni. Infrastruktur dan ekosistem digital yang baik dinilai mampu memicu lahirnya kolaborasi yang efektif antara pihak pemerintah dan industri. Untuk itu, pemerintah harus berperan setidaknya dalam dua hal, yakni memberikan standar dan kemudahan izin bagi pelaku usaha digital.",[],[]
"Studium Generale ITB: Kondisi Hilirisasi Riset Industri Bidang Maritim, Transportasi, dan Industri Hankam",https://itb.ac.id/berita/studium-generale-itb-kondisi-hilirisasi-riset-industri-bidang-maritim-transportasi-dan-industri-hankam/58401,"Kamis, 3 - Februari - 2022, 20:31:15   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG,itb.ac.id – Institut Teknologi Bandung (ITB) kembali melaksanakan Kuliah Umum Studium Generale, KU-4078 pada Rabu (2/2/2022). Topik acara kali ini adalah Hilirisasi Riset Industri Bidang Maritim, Transportasi, dan Industri Pertahanan dan Keamanan. Kuliah Umum kali ini menghadirkan Dr. Ir. Wahyu Widodo Pandoe, M.Sc., IPU, Ahli Perekayasa Utama.",[],[]
"Hampir Terendam Air, Tim Teknik Geologi ITB Selamatkan Fosil dari Waduk Saguling",https://itb.ac.id/berita/hampir-terendam-air-tim-teknik-geologi-itb-selamatkan-fosil-dari-waduk-saguling/58400,"Rabu, 2 - Februari - 2022, 19:02:43   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Tim dari Teknik Geologi, Fakultas Ilmu dan Teknologi Kebumian (FITB) ITB, menyelematkan fosil yang terletak di Pulau Sirtwo, Saguling. Hal tersebut dilakukan karena terdapat laporan bahwa ketinggian air hamper mencapai lapisan fosil untuk kemudian dipindahkan secepat mungkin.",[],[]
"Sambut Penghuni Baru, Asrama ITB Kidang Pananjung Berbagi Melalui Acara Keluarga Cemara",https://itb.ac.id/berita/sambut-penghuni-baru-asrama-itb-kidang-pananjung-berbagi-melalui-acara-keluarga-cemara/58399,"Rabu, 2 - Februari - 2022, 13:58:44",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Asrama Institut Teknologi Bandung Kidang Pananjung melaksanakan kegiatan berbagi bersama pegawai asrama. Kegiatan dengan judul “Keluarga Cemara” itu diikuti oleh tutor serta 13 pegawai asrama pada Sabtu (31/1/2022).",[],[]
Dosen SAPPK ITB Buat Tenda Darurat Fleksibel untuk Bencana Alam,https://itb.ac.id/berita/dosen-sappk-itb-buat-tenda-darurat-fleksibel-untuk-bencana-alam/58398,"Rabu, 2 - Februari - 2022, 13:15:49   - ( update : 29-03-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Pada tiga tahun terakhir terjadi banyak bencana alam seperti gempa, banjir, dan tanah longsor di Indonesia.  Menurut Badan Nasional Penanggulangan Bencana (BNPB), selama 1 tahun, yaitu pada periode Februari 2020 sampai Februari 2021 terjadi kurang lebih 3.253 bencana. Menurut Bank Dunia, Indonesia berada di 35 negara dengan tingkat risiko ancaman bencana paling tinggi di dunia. Maka kesiapsiagaan akan bencana alam adalah hal yang mutlak. Salah satu cara persiapan akan bencana alam adalah kolaborasi pemerintah, akademisi, dan elemen masyarakat.","[""https://www.itb.ac.id/files/dokumentasi/1643782510-tenda-fleksibel.jpg""]",[]
Mengenal Program dan Keilmuan di SITH-Sains ITB,https://itb.ac.id/berita/mengenal-program-dan-keilmuan-di-sith-sains-itb/58395,"Senin, 31 - Januari - 2022, 14:33:29   - ( update : 31-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id -- Setelah berhasil mengadakan Open House bersama dengan fakultas lain, SITH ITB kembali mengadakan virtual info session pada Sabtu (22/1/2022). Agenda yang dibawakan adalah pengenalan SITH, profil Program Studi SITH yang terdiri dari SITH Sains dan SITH Rekayasa, dan informasi beasiswa. Acara dihadiri oleh Dekan SITH ITB, WDA SITH, dan Ketua Prodi, serta masyarakat umum terutama siswa SMA dan SMK yang akan menghadapi ujian masuk perguruan tinggi. SITH juga memberikan hadiah kepada peserta yang aktif menyebabkan suasana ramai seperti bertemu secara langsung.",[],[]
Menggali Potensi Diri Mahasiswa Lewat Ajang EUREKA ITB 2022,https://itb.ac.id/berita/menggali-potensi-diri-mahasiswa-lewat-ajang-eureka-itb-2022/58394,"Senin, 31 - Januari - 2022, 14:33:08",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –EUREKA ITB! adalah acara dua tahun sekali yang diadakan oleh Badan Semi Otonom EUREKA ITB dari Himpunan Mahasiswa Fisika sejak tahun 2016. Kegiatan ini merupakan wadah bagi siswa-siswi untuk memecahkan masalah masa kini menggunakan aplikasi ilmu fisika. Tema EUREKA ITB tahun ini adalah Physics: Creative Ways to Deal with Current Issues.","[""https://www.itb.ac.id/files/dokumentasi/1643614386-eureka-itb-2022.jpg""]",[]
"KKN di Kab. Tasikmalaya, Mahasiswa ITB Bangun Instalasi Pipa Air dan Maksimalkan Potensi Sumber Air Bersih",https://itb.ac.id/berita/kkn-di-kab-tasikmalaya-mahasiswa-itb-bangun-instalasi-pipa-air-dan-maksimalkan-potensi-sumber-air-bersih/58389,"Selasa, 25 - Januari - 2022, 14:22:28   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id–Kuliah Kerja Nyata (KKN) Institut Teknologi Bandung di Dusun Nepong, Kecamatan Bojong Gambir, Kabupaten Tasikmalaya mememaksimalkan potensi sumber air dengan pembangunan instalasi pipar air.","[""https://www.itb.ac.id/files/dokumentasi/1643095288-KKN-ITB-bikin-istalasi-pipa-air-bersih.jpg""]",[]
"Belajar Model Pengembangan Desa Buatan Jepang, ITB Ciptakan Desa Mandiri di Indonesia",https://itb.ac.id/berita/belajar-model-pengembangan-desa-buatan-jepang-itb-ciptakan-desa-mandiri-di-indonesia/58388,"Senin, 24 - Januari - 2022, 15:21:56   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Sekretaris Bidang Pengabdian Masyarakat Lembaga Penelitian dan Pengabdian Masyarakat (LPPM) ITB, Deny Willy Junaidy, Ph.D., mengatakan bahwa kegiatan pengabdian masyarakat yang dilakukan di daerah-daerah Indonesia harus berfokus pada upaya pengembangan potensi yang dimiliki oleh daerahnya masing-masing. Ia menyebutkan, usaha ini telah diakui dan banyak dikembangkan oleh beberapa negara di dunia. Adapun istilah tersebut dinamakan One Village One Product (OVOP).",[],[]
"Meneruskan Tonggak Juara, Tim ITB Raih Juara 1 Lomba Kompetisi Bangunan Air",https://itb.ac.id/berita/meneruskan-tonggak-juara-tim-itb-raih-juara-1-lomba-kompetisi-bangunan-air/58386,"Senin, 24 - Januari - 2022, 14:54:27   - ( update : 25-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Tiga mahasiswa dari program studi Teknik Pengelolaan Sumber Daya Air (TPSDA) 2019, yakni Ratashya Fern Anisyha Putri, Salsa Alfadhila Permana, dan Muhammad Banidha Menzano berhasil meraih juara pertama lomba Kompetisi Bangunan Air Indonesia (KBAI) 2021.",[],[]
Dosen ITB Rilis Buku “Merancang yang Akan Dibuang” tentang Desain Kemasan di Area Kasir,https://itb.ac.id/berita/dosen-itb-rilis-buku-merancang-yang-akan-dibuang-tentang-desain-kemasan-di-area-kasir/58385,"Senin, 24 - Januari - 2022, 14:52:28",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Dosen jurusan Desain Komunikasi Visual ITB, Oki Hamka S, M.Ds., merilis sebuah buku berjudul “Merancang yang Akan Dibuang”. Buku itu berasal dari tesisnya mengenai desain kemasan di area kasir.",[],[]
"Kuliah Tatap Muka, Tim AMARI ITB Pantau Risiko Penularan COVID-19 di Kampus",https://itb.ac.id/berita/kuliah-tatap-muka-tim-amari-itb-pantau-risiko-penularan-covid-19-di-kampus/58384,"Jumat, 21 - Januari - 2022, 20:12:37   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id –Institut Teknologi Bandung (ITB) telah membuka kembali kampus untuk kegiatan akademik. ITB menyediakan aplikasi bernama AMARI untuk memantau penyebaran COVID-19 sesegera mungkin.",[],[]
Mahasiswa ITB Selenggarakan KKN Membangun Desa di Kab. Tasikmalaya,https://itb.ac.id/berita/mahasiswa-itb-selenggarakan-kkn-membangun-desa-di-kab-tasikmalaya/58383,"Kamis, 20 - Januari - 2022, 14:04:42   - ( update : 21-01-2022 )",Adi Permana,Adi Permana,"TASIKMALAYA, itb.ac.id –  Setelah berlangsung kurang lebih selama 4 bulan sejak September 2021 hingga Januari 2022, kegiatan Kuliah Kerja Nyata Membangun Desa (KKN-D) telah resmi ditutup di Desa Ciroyom, Kabupaten Tasikmalaya pada Sabtu, 15 Januari 2022. Kegiatan KKN-D ITB bertujuan untuk memberikan kesempatan kepada mahasiswa berinteraksi secara langsung dan menerapkan ilmu pengetahuan yang telah diperoleh di kampus kepada masyarakat.","[""https://www.itb.ac.id/files/dokumentasi/1642662447-KKN-Tematik-ITB-2021-di-Tasikmalaya-1.JPG""]",[]
Peran Masyarakat dalam Praktik Pelestarian Rumah Majapahit di Trowulan,https://itb.ac.id/berita/peran-masyarakat-dalam-praktik-pelestarian-rumah-majapahit-di-trowulan/58382,"Kamis, 20 - Januari - 2022, 13:51:42   - ( update : 20-01-2022 )",Adi Permana,Adi Permana,"Foto: Dok. Prof. Widjaja Martokusumo dan Catrini Pratihari

BANDUNG, itb.ac.id—ITB dikenal dengan kampus yang memiliki semangat berinovasi dan selalu mengembangkan penelitiannya. Dikenal dengan kampus teknik bukan berarti ITB selalu melakukan penelitian tentang teknologi. Seringkali ITB mengkolaborasikan penelitian ilmiah dengan budaya yang ada di masyarakat sekitar. Seperti halnya Sekolah Arsitektur Perencanaan dan Pengembangan Kebijakan (SAPPK) ITB yang telah mengembangkan inovasi dalam penelitian pelestarian cagar budaya terkait dengan perencanaan dan perancangan arsitektur, serta penyusunan kebijakan terkait.","[""https://www.itb.ac.id/files/dokumentasi/1642662537-Rumah-Majapahit.jpg""]",[]
ITB Menerima 1093 Mahasiswa Program Pascasarjana dan Profesi TA 2021/2022 Semester II,https://itb.ac.id/berita/itb-menerima-1093-mahasiswa-program-pascasarjana-dan-profesi-ta-20212022-semester-ii/58376,"Jumat, 14 - Januari - 2022, 10:22:07   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id–Institut Teknologi Bandung menyelenggarakan Penyambutan Mahasiswa Baru Program Doktor, Program Magister, dan Program Profesi Tahun Akademik 2021/2022, Kamis (13/1), secara hybrid. Untuk Semester II Tahun Akademik 2021/2022, ITB menerima sebanyak 1.093 mahasiswa pada jenjang S2, S3, dan Program Profesi.",[],[]
"Transisi Menuju Kuliah Luring, Asrama ITB Kembali Terima Penghuni Baru",https://itb.ac.id/berita/transisi-menuju-kuliah-luring-asrama-itb-kembali-terima-penghuni-baru/58375,"Jumat, 14 - Januari - 2022, 09:30:49   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Pandemi Covid-19 yang melanda Indonesia sangat berdampak terhadap bidang pendidikan terutama pendidikan di Perguruan Tinggi. Banyak Perguruan Tinggi yang mengalami kemunduran dalam capaian akademik. Untuk meningkatkan kembali kualitas capaian akademik, Institut Teknologi Bandung (ITB) memulai kuliah tatap muka terbatas pada semester genap tahun ajaran 2021/2022.","[""https://www.itb.ac.id/files/dokumentasi/1642127481-WhatsApp-Image-2022-01-13-at-2.13.47-PM-1.jpeg""]",[]
"Sempat Vakum, Pameran Akademik DKV ITB Kembali Hadir",https://itb.ac.id/berita/sempat-vakum-pameran-akademik-dkv-itb-kembali-hadir/58374,"Jumat, 14 - Januari - 2022, 09:29:58   - ( update : 14-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id -- Trajectstory kembali hadir setelah 2 tahun vakum. Trajectstory adalah pameran perjalanan akademik jurusan Desain Komunikasi Visual (DKV ITB) selama dua tahun. Karya yang dipamerkan berasal dari karya mahasiswa dalam tugas atau proyek dari 14 mata kuliah yang dapat memperlihatkan perkembangan keilmuan dalam kurikulum DKV ITB dari tahun 2019 sampai 2021.","[""https://www.itb.ac.id/files/dokumentasi/1642127610-Sempat-Vakum-Pameran-Akademik-DKV-ITB-Kembali-Hadir-1.jpeg""]",[]
Temu Awal Semester II 2021/2022: Perencanaan Integrasi Sistem di ITB dalam Kacamata Multikampus,https://itb.ac.id/berita/temu-awal-semester-ii-20212022-perencanaan-integrasi-sistem-di-itb-dalam-kacamata-multikampus/58373,"Rabu, 12 - Januari - 2022, 15:37:24   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Temu Awal Semester II Tahun Akademik 2021/2022 diadakan pada Selasa (11/1/2022) dengan mengangkat topik “Integrasi Sistem di ITB” di Aula Barat ITB secara hybrid. Acara tersebut berisi paparan dari Rektor, para Wakil Rektor, dan Sekretaris Institut dengan dihadiri sivitas akademika ITB yang hadir melalui Zoom dan Youtube.","[""https://www.itb.ac.id/files/dokumentasi/1642059790-Temu-awal-semester-januari-2022-3.jpeg""]",[]
"Inisiasi PKM Citarum Harum, Dr. I Made Wahyu Widyarsana Raih Penghargaan PRIMA ITB 2021",https://itb.ac.id/berita/inisiasi-pkm-citarum-harum-dr-i-made-wahyu-widyarsana-raih-penghargaan-prima-itb-2021/58372,"Rabu, 12 - Januari - 2022, 15:37:12   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Tridharma Perguruan Tinggi pada poin ketiga menyebutkan “Pengabdian kepada masyarakat”. Sudah sepatutnya kita sebagai sivitas akademik tidak melupakan untuk kembali pada masyarakat setelah menimba ilmu serta melakukan penelitian di perguruan tinggi. Begitulah yang dilakukan oleh Dr. I Made Wahyu Widyarsana beserta timnya.",[],[]
"Berkonsep Green Campus, ITB Kampus Jatinangor Punya Lahan Hijau 82 Persen",https://itb.ac.id/berita/berkonsep-green-campus-itb-kampus-jatinangor-punya-lahan-hijau-82-persen/58371,"Selasa, 11 - Januari - 2022, 16:13:18   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id--ITB Kampus Jatinangor menerapkan konsep green campus yaitu dengan cakupan lahan hijau sebesar 82 persen. Dengan visi menuju eco-campus, Kampus Jatinangor telah mengimplementasikan berbagai pengelolaan dan pengolahan untuk menjaga ekologi sekitar.",[],[]
Dosen ITB dan Tim Buat Panel Anti Peluru dari Serat Rami,https://itb.ac.id/berita/dosen-itb-dan-tim-buat-panel-anti-peluru-dari-serat-rami/58370,"Selasa, 11 - Januari - 2022, 15:37:14   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"*Dr.rer.nat. Mardiyati, S.Si., M.T., dengan produk panel anti peluru (Foto: Dok. Dr. Mardiyati)

BANDUNG, itb.ac.id—Memanfaatkan material dari bahan alam, dosen Institut Teknologi Bandung membuat produk panel anti peluru. Berkat inovasinya itu, membawa Dr.rer.nat. Mardiyati, S.Si, M.T., sebagai Inovator terbaik dalam PRIMA Award ITB 2021.","[""https://www.itb.ac.id/files/dokumentasi/1641890111-Mardiyati-dengan-produk-panel-anti-peluru.jpg""]",[]
Mahasiswa Teknik Geologi Raih Juara 1 Gramedia Back To Campus Video Competition 2021,https://itb.ac.id/berita/mahasiswa-teknik-geologi-raih-juara-1-gramedia-back-to-campus-video-competition-2021/58366,"Jumat, 7 - Januari - 2022, 15:58:53   - ( update : 08-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id – Bermodal nekat, Bisma Toriq Kuncoro Aji mencoba keberuntungan mengikuti Gramedia Back To Campus Video Competition 2021. Mahasiswa S1 Teknik Geologi 2019 ini mengaku bahwa tidak memiliki dasar dalam proyek pembuatan video, tetapi ketertarikannya dengan tema yang dilombakan memantapkan langkahnya untuk mengikuti lomba yang diselenggarakan oleh Gramedia.","[""https://www.itb.ac.id/files/dokumentasi/1641615785-WhatsApp-Image-2022-01-08-at-11.21.38-AM.jpeg""]",[]
Kuliah Tamu SITH ITB Bahas Penyebab dan Cara Penanganan Kanker,https://itb.ac.id/berita/kuliah-tamu-sith-itb-bahas-penyebab-dan-cara-penanganan-kanker/58364,"Kamis, 6 - Januari - 2022, 14:26:46   - ( update : 07-01-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id-Pada 23 Desember 1971 dicetuskan War of Cancer oleh Richard Nixon sebagai deklarasi perang dengan kanker. Tantangan terbesar yang dialami oleh peneliti adalah dana. Saat ini, deklarasi tersebut sudah 50 tahun berlalu.","[""https://www.itb.ac.id/files/dokumentasi/1641539672-young-woman-s-hand-holding-red-breast-cancer-aids-awareness-ribbon.jpg""]",[]
Pengembangan HCM yang Maksimal Dorong Kinerja Pegawai Optimal,https://itb.ac.id/berita/pengembangan-hcm-yang-maksimal-dorong-kinerja-pegawai-optimal/58363,"Kamis, 6 - Januari - 2022, 10:32:42   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"BANDUNG, itb.ac.id—Human Capital Management (HCM) merupakan faktor perubahan yang sangat mendasar bagi sebuah organisasi untuk melakukan pengelolaan sumber daya manusia (SDM). Setiap insan tentu memiliki potensi yang beragam dan perlu dikembangkan secara mandiri maupun melalui sistem agar bisa menghadirkan pembaruan demi tercapainya tujuan bersama.","[""https://www.itb.ac.id/files/dokumentasi/1641440558-Rapim-dan-HCM-ITB-di-Aula-Barat-3.jpeg""]",[]
Mempersiapkan Transformasi Digital Kota Cerdas Melalui RKCI dan RTDI 2021,https://itb.ac.id/berita/mempersiapkan-transformasi-digital-kota-cerdas-melalui-rkci-dan-rtdi-2021/58362,"Rabu, 5 - Januari - 2022, 15:49:02   - ( update : 15-02-2022 )",Adi Permana,Adi Permana,"Kepala Pusat PIKKC ITB Prof. Suhono Harso Supangkat dalam Penutupan dan Publikasi RKCI dan RTDI 2021, Senin (27/12/2021)

BANDUNG, itb.ac.id-Setelah berlangsung dua bulan, rangkaian kegiatan Rating Kota Cerdas Indonesia (RKCI) dan Rating Trasnformasi Digital (RTDI) Indonesia 2021 ditutup pada Senin (27/12/2021). Penutupan ini dilaksanakan bersama dengan publikasi hasil riset transformasi digital dan rating kota cerdas Indonesia.","[""https://www.itb.ac.id/files/dokumentasi/1641439384-prof-suhono-rkci.jpeg""]",[]
